#SeqID	Length	Prediction
NODE_1664_length_563_cov_1.57677_ID_75250	563	Chromosome
NODE_1665_length_563_cov_2.08071_ID_75252	563	Plasmid
NODE_1666_length_563_cov_2.26378_ID_75254	563	Chromosome
NODE_1667_length_562_cov_2.17949_ID_75256	562	Chromosome
NODE_1668_length_561_cov_1.81621_ID_71578	561	Plasmid
NODE_1669_length_560_cov_1.65743_ID_75258	560	Chromosome
NODE_1670_length_559_cov_1.55159_ID_75260	559	Chromosome
NODE_1671_length_559_cov_2.32738_ID_71640	559	Plasmid
NODE_1672_length_557_cov_1.19124_ID_75262	557	Chromosome
NODE_1673_length_557_cov_2.0996_ID_72998	557	Chromosome
NODE_1674_length_556_cov_2.45309_ID_72846	556	Chromosome
NODE_1675_length_556_cov_2.56088_ID_72106	556	Chromosome
NODE_1676_length_555_cov_1.584_ID_75264	555	Chromosome
NODE_1677_length_554_cov_1.74148_ID_72414	554	Plasmid
NODE_1678_length_554_cov_1.29259_ID_75266	554	Chromosome
NODE_1679_length_552_cov_1.20322_ID_75268	552	Plasmid
NODE_1680_length_552_cov_2.58551_ID_75270	552	Plasmid
NODE_1681_length_551_cov_3.09677_ID_73512	551	Chromosome
NODE_1682_length_549_cov_1.38462_ID_75276	549	Plasmid
NODE_1683_length_549_cov_2.11336_ID_75278	549	Chromosome
NODE_1684_length_549_cov_1.43117_ID_72826	549	Chromosome
NODE_1685_length_549_cov_1.4332_ID_75280	549	Chromosome
NODE_1686_length_549_cov_2.23482_ID_72450	549	Chromosome
NODE_1687_length_548_cov_2.14604_ID_75282	548	Plasmid
NODE_1688_length_548_cov_2.02637_ID_75284	548	Chromosome
NODE_1689_length_547_cov_2.28455_ID_75286	547	Plasmid
NODE_1690_length_547_cov_2.40854_ID_75288	547	Chromosome
NODE_1691_length_546_cov_1.4053_ID_75290	546	Plasmid
NODE_1692_length_546_cov_1.81874_ID_75292	546	Chromosome
NODE_1693_length_546_cov_2.49695_ID_74108	546	Chromosome
NODE_1694_length_545_cov_1.71224_ID_74370	545	Chromosome
NODE_1695_length_545_cov_1.62245_ID_75294	545	Chromosome
NODE_1696_length_545_cov_1.69592_ID_74274	545	Plasmid
NODE_1697_length_544_cov_1.68098_ID_72032	544	Plasmid
NODE_1698_length_544_cov_1.58282_ID_75296	544	Plasmid
NODE_1699_length_544_cov_1.7137_ID_75298	544	Plasmid
NODE_1700_length_544_cov_1.43967_ID_75300	544	Plasmid
NODE_1701_length_543_cov_2.35656_ID_75302	543	Chromosome
NODE_1702_length_543_cov_1.52869_ID_75304	543	Chromosome
NODE_1703_length_542_cov_1.59959_ID_75306	542	Plasmid
NODE_1704_length_542_cov_1.8768_ID_74392	542	Plasmid
NODE_1705_length_542_cov_1.74743_ID_75308	542	Chromosome
NODE_1706_length_541_cov_1.88477_ID_74292	541	Plasmid
NODE_1707_length_541_cov_2.11523_ID_75310	541	Plasmid
NODE_1708_length_541_cov_2.40329_ID_75312	541	Plasmid
NODE_1709_length_540_cov_1.81237_ID_75314	540	Plasmid
NODE_1710_length_540_cov_2.59381_ID_73416	540	Chromosome
NODE_1711_length_539_cov_1.52066_ID_75316	539	Chromosome
NODE_1712_length_539_cov_1.79752_ID_75318	539	Plasmid
NODE_1713_length_539_cov_1.99793_ID_71802	539	Plasmid
NODE_1714_length_538_cov_2.2588_ID_73918	538	Chromosome
NODE_1715_length_537_cov_1.5083_ID_75320	537	Plasmid
NODE_1716_length_537_cov_2.4668_ID_75322	537	Plasmid
NODE_1717_length_537_cov_1.27593_ID_75324	537	Chromosome
NODE_1718_length_536_cov_1.53015_ID_75326	536	Plasmid
NODE_1719_length_536_cov_1.87318_ID_74566	536	Chromosome
NODE_1720_length_536_cov_1.18295_ID_75328	536	Chromosome
NODE_1721_length_535_cov_2.3_ID_75330	535	Plasmid
NODE_1722_length_535_cov_1.85833_ID_75332	535	Chromosome
NODE_1723_length_534_cov_2.08768_ID_71568	534	Chromosome
NODE_1724_length_533_cov_2.11715_ID_75334	533	Plasmid
NODE_1725_length_532_cov_2.01887_ID_73014	532	Chromosome
NODE_1726_length_531_cov_2.19748_ID_73226	531	Chromosome
NODE_1727_length_531_cov_2.87605_ID_75336	531	Plasmid
NODE_1728_length_530_cov_2.51789_ID_75338	530	Chromosome
NODE_1729_length_530_cov_1.84842_ID_75340	530	Chromosome
NODE_1730_length_529_cov_2.3692_ID_75342	529	Chromosome
NODE_1731_length_528_cov_2.13953_ID_75344	528	Chromosome
NODE_1732_length_528_cov_1.16702_ID_75346	528	Plasmid
NODE_1733_length_525_cov_1.82766_ID_75348	525	Chromosome
NODE_1734_length_525_cov_2.39574_ID_75350	525	Plasmid
NODE_1735_length_524_cov_3.01279_ID_75352	524	Plasmid
NODE_1736_length_523_cov_2.35684_ID_75354	523	Chromosome
NODE_1737_length_523_cov_2.5406_ID_72572	523	Chromosome
NODE_1738_length_523_cov_2.07479_ID_72030	523	Plasmid
NODE_1739_length_522_cov_1.01927_ID_75356	522	Plasmid
NODE_1740_length_521_cov_2.3691_ID_73206	521	Plasmid
NODE_1741_length_521_cov_2.04077_ID_75358	521	Chromosome
NODE_1742_length_520_cov_2.71183_ID_75360	520	Chromosome
NODE_1743_length_519_cov_1.44828_ID_75362	519	Plasmid
NODE_1744_length_518_cov_1.4838_ID_75364	518	Chromosome
NODE_1745_length_517_cov_2.38961_ID_75366	517	Plasmid
NODE_1746_length_517_cov_1.39394_ID_75368	517	Chromosome
NODE_1747_length_517_cov_1.54329_ID_75370	517	Chromosome
NODE_1748_length_517_cov_1.59957_ID_73208	517	Plasmid
NODE_1749_length_517_cov_2.52814_ID_72098	517	Plasmid
NODE_1750_length_516_cov_1.46421_ID_75372	516	Plasmid
NODE_1751_length_516_cov_1.89588_ID_74472	516	Plasmid
NODE_1752_length_515_cov_3.05_ID_75374	515	Plasmid
NODE_1753_length_515_cov_0.928261_ID_75376	515	Plasmid
NODE_1754_length_514_cov_1.80392_ID_75378	514	Chromosome
NODE_1755_length_514_cov_2.40523_ID_75380	514	Plasmid
NODE_1756_length_514_cov_1.77996_ID_75382	514	Chromosome
NODE_1757_length_513_cov_1.70961_ID_75384	513	Chromosome
NODE_1758_length_513_cov_1.48253_ID_75386	513	Chromosome
NODE_1759_length_512_cov_2.31947_ID_74340	512	Plasmid
NODE_1760_length_511_cov_2.47807_ID_75388	511	Plasmid
NODE_1761_length_511_cov_1.81579_ID_75390	511	Chromosome
NODE_1762_length_511_cov_2.18421_ID_74374	511	Chromosome
NODE_1763_length_510_cov_2.21099_ID_75392	510	Plasmid
NODE_1764_length_510_cov_2.10989_ID_75394	510	Plasmid
NODE_1765_length_510_cov_1.9978_ID_75396	510	Chromosome
NODE_1766_length_509_cov_1.62115_ID_74242	509	Plasmid
NODE_1767_length_509_cov_1.76211_ID_75398	509	Chromosome
NODE_1768_length_509_cov_2.16079_ID_74506	509	Chromosome
NODE_1769_length_508_cov_2.03532_ID_75400	508	Chromosome
NODE_1770_length_507_cov_2.20796_ID_75402	507	Plasmid
NODE_1771_length_506_cov_2.03991_ID_72322	506	Chromosome
NODE_1772_length_506_cov_1.65854_ID_75404	506	Chromosome
NODE_1773_length_506_cov_1.97561_ID_75406	506	Chromosome
NODE_1774_length_506_cov_2.41685_ID_75408	506	Plasmid
NODE_1775_length_505_cov_1.86667_ID_75410	505	Chromosome
NODE_1776_length_505_cov_1.22889_ID_75412	505	Chromosome
NODE_1777_length_504_cov_2.15145_ID_75414	504	Plasmid
NODE_1778_length_504_cov_2.53898_ID_75416	504	Chromosome
NODE_1779_length_503_cov_1.91071_ID_75418	503	Plasmid
NODE_1780_length_502_cov_1.33781_ID_73044	502	Plasmid
NODE_1781_length_501_cov_1.34081_ID_75420	501	Chromosome
NODE_1782_length_501_cov_1.16592_ID_75422	501	Chromosome
NODE_1783_length_500_cov_1.7573_ID_71736	500	Chromosome
NODE_1784_length_500_cov_2.10337_ID_75424	500	Chromosome
NODE_1785_length_500_cov_2.12584_ID_75426	500	Chromosome
NODE_1786_length_500_cov_1.18652_ID_75428	500	Plasmid
NODE_1787_length_500_cov_1.52135_ID_75430	500	Plasmid
NODE_1788_length_499_cov_1.34685_ID_72200	499	Plasmid
NODE_1789_length_499_cov_2.58333_ID_75432	499	Chromosome
NODE_1790_length_499_cov_2.21622_ID_73956	499	Chromosome
NODE_1791_length_498_cov_2.18059_ID_75434	498	Plasmid
NODE_1792_length_497_cov_1.95249_ID_72430	497	Chromosome
NODE_1793_length_495_cov_45.0795_ID_75436	495	Plasmid
NODE_1794_length_494_cov_1.9795_ID_75438	494	Plasmid
NODE_1795_length_494_cov_2.082_ID_72622	494	Chromosome
NODE_1796_length_493_cov_2.73059_ID_72914	493	Plasmid
NODE_1797_length_493_cov_1.55479_ID_75440	493	Chromosome
NODE_1798_length_493_cov_1.31507_ID_71808	493	Plasmid
NODE_1799_length_493_cov_1.23516_ID_75442	493	Plasmid
NODE_1800_length_492_cov_1.36842_ID_75444	492	Plasmid
NODE_1801_length_492_cov_1.37986_ID_75446	492	Plasmid
NODE_1802_length_492_cov_1.29748_ID_75448	492	Plasmid
NODE_1803_length_491_cov_1.24541_ID_75450	491	Chromosome
NODE_1804_length_491_cov_1.92431_ID_73106	491	Plasmid
NODE_1805_length_490_cov_1.94943_ID_75452	490	Chromosome
NODE_1806_length_489_cov_2.3318_ID_75454	489	Chromosome
NODE_1807_length_489_cov_2.0576_ID_75456	489	Plasmid
NODE_1808_length_488_cov_58.0577_ID_75458	488	Chromosome
NODE_1809_length_486_cov_2.61253_ID_74440	486	Plasmid
NODE_1810_length_486_cov_2.15545_ID_74220	486	Chromosome
NODE_1811_length_485_cov_2.56744_ID_75460	485	Chromosome
NODE_1812_length_485_cov_2.08372_ID_73476	485	Chromosome
NODE_1813_length_485_cov_2.05349_ID_75462	485	Plasmid
NODE_1814_length_485_cov_1.94884_ID_75464	485	Chromosome
NODE_1815_length_484_cov_1.17949_ID_75466	484	Plasmid
NODE_1816_length_484_cov_2.35897_ID_75468	484	Plasmid
NODE_1817_length_484_cov_1.92774_ID_75470	484	Plasmid
NODE_1818_length_483_cov_2.76636_ID_75472	483	Plasmid
NODE_1819_length_483_cov_1.69393_ID_75474	483	Plasmid
NODE_1820_length_482_cov_1.95785_ID_71440	482	Chromosome
NODE_1821_length_480_cov_2.37882_ID_75476	480	Plasmid
NODE_1822_length_480_cov_2.17647_ID_75478	480	Chromosome
NODE_1823_length_478_cov_2.12293_ID_73426	478	Plasmid
NODE_1824_length_478_cov_2.94563_ID_73332	478	Chromosome
NODE_1825_length_478_cov_1.57683_ID_74332	478	Plasmid
NODE_1826_length_478_cov_3.23641_ID_74140	478	Chromosome
NODE_1827_length_478_cov_2.2766_ID_72082	478	Plasmid
NODE_1828_length_478_cov_53.3357_ID_75480	478	Chromosome
NODE_1829_length_476_cov_2.85986_ID_75482	476	Chromosome
NODE_1830_length_475_cov_2.08095_ID_72066	475	Chromosome
NODE_1831_length_475_cov_1.53333_ID_75484	475	Chromosome
NODE_1832_length_473_cov_1.10048_ID_75486	473	Plasmid
NODE_1833_length_472_cov_1.21343_ID_72632	472	Plasmid
NODE_1834_length_472_cov_1.98561_ID_75488	472	Chromosome
NODE_1835_length_472_cov_1.21343_ID_75490	472	Chromosome
NODE_1836_length_472_cov_2.09592_ID_75492	472	Plasmid
NODE_1837_length_472_cov_2.01918_ID_75494	472	Plasmid
NODE_1838_length_471_cov_1.4375_ID_75496	471	Plasmid
NODE_1839_length_471_cov_1.21635_ID_75498	471	Chromosome
NODE_1840_length_471_cov_2.47115_ID_75500	471	Plasmid
NODE_1841_length_471_cov_2.45673_ID_75502	471	Plasmid
NODE_1842_length_470_cov_2.10602_ID_75504	470	Plasmid
NODE_1843_length_470_cov_1.64819_ID_75506	470	Plasmid
NODE_1844_length_469_cov_1_ID_75508	469	Chromosome
NODE_1845_length_469_cov_2.47101_ID_73230	469	Plasmid
NODE_1846_length_468_cov_1.55932_ID_75510	468	Plasmid
NODE_1847_length_468_cov_1.61743_ID_75512	468	Plasmid
NODE_1848_length_468_cov_2.20823_ID_74380	468	Plasmid
NODE_1849_length_468_cov_2.2276_ID_75514	468	Chromosome
NODE_1850_length_468_cov_2.61985_ID_73168	468	Chromosome
NODE_1851_length_467_cov_1.55583_ID_72662	467	Plasmid
NODE_1852_length_467_cov_2.02913_ID_72936	467	Plasmid
NODE_1853_length_467_cov_1.32524_ID_75516	467	Plasmid
NODE_1854_length_466_cov_2.0073_ID_75518	466	Plasmid
NODE_1855_length_466_cov_1.62774_ID_75520	466	Plasmid
NODE_1856_length_466_cov_73.1314_ID_75522	466	Plasmid
NODE_1857_length_466_cov_74.9392_ID_75524	466	Plasmid
NODE_1858_length_465_cov_2.69268_ID_75526	465	Chromosome
NODE_1859_length_464_cov_2.13692_ID_75528	464	Plasmid
NODE_1860_length_464_cov_1.23716_ID_75530	464	Chromosome
NODE_1861_length_464_cov_1.64059_ID_75532	464	Chromosome
NODE_1862_length_463_cov_1.80392_ID_75534	463	Chromosome
NODE_1863_length_462_cov_1.58231_ID_75536	462	Plasmid
NODE_1864_length_462_cov_1.46929_ID_75538	462	Plasmid
NODE_1865_length_461_cov_1.88916_ID_72370	461	Chromosome
NODE_1866_length_461_cov_1.64778_ID_74348	461	Chromosome
NODE_1867_length_461_cov_47.1404_ID_75540	461	Plasmid
NODE_1868_length_460_cov_1.93086_ID_75542	460	Chromosome
NODE_1869_length_460_cov_1.58765_ID_75544	460	Chromosome
NODE_1870_length_460_cov_1.75802_ID_75546	460	Chromosome
NODE_1871_length_460_cov_1.67901_ID_75548	460	Plasmid
NODE_1872_length_460_cov_2.14321_ID_75550	460	Chromosome
NODE_1873_length_459_cov_1.92822_ID_75552	459	Plasmid
NODE_1874_length_458_cov_1.40943_ID_75554	458	Chromosome
NODE_1875_length_458_cov_2.16625_ID_75556	458	Chromosome
NODE_1876_length_457_cov_2.28856_ID_75558	457	Chromosome
NODE_1877_length_457_cov_1.62189_ID_75560	457	Chromosome
NODE_1878_length_457_cov_2.41791_ID_73822	457	Plasmid
NODE_1879_length_455_cov_2.185_ID_75562	455	Plasmid
NODE_1880_length_455_cov_1.46_ID_75564	455	Chromosome
NODE_1881_length_455_cov_1.8825_ID_75566	455	Chromosome
NODE_1882_length_454_cov_1.70426_ID_75568	454	Plasmid
NODE_1883_length_453_cov_2.11558_ID_75570	453	Chromosome
NODE_1884_length_452_cov_2.08564_ID_72932	452	Chromosome
NODE_1885_length_452_cov_1.06801_ID_75572	452	Plasmid
NODE_1886_length_450_cov_1.43038_ID_75574	450	Plasmid
NODE_1887_length_450_cov_2.13671_ID_75576	450	Chromosome
NODE_1888_length_449_cov_2.33503_ID_73486	449	Chromosome
NODE_1889_length_449_cov_2.35025_ID_75578	449	Chromosome
NODE_1890_length_448_cov_1.83461_ID_74296	448	Plasmid
NODE_1891_length_446_cov_1.76215_ID_73456	446	Plasmid
NODE_1892_length_446_cov_1.61893_ID_75580	446	Chromosome
NODE_1893_length_446_cov_2.76982_ID_74612	446	Chromosome
NODE_1894_length_446_cov_1.68031_ID_75582	446	Plasmid
NODE_1895_length_445_cov_1.41538_ID_75584	445	Plasmid
NODE_1896_length_445_cov_1.72051_ID_75586	445	Plasmid
NODE_1897_length_445_cov_2.99231_ID_75588	445	Chromosome
NODE_1898_length_444_cov_1.53728_ID_71742	444	Chromosome
NODE_1899_length_444_cov_1.89203_ID_75590	444	Plasmid
NODE_1900_length_444_cov_1.72237_ID_72582	444	Plasmid
NODE_1901_length_444_cov_2.27506_ID_75592	444	Plasmid
NODE_1902_length_443_cov_1.42268_ID_75594	443	Chromosome
NODE_1903_length_443_cov_2.96134_ID_73908	443	Chromosome
NODE_1904_length_443_cov_2.74485_ID_73352	443	Plasmid
NODE_1905_length_442_cov_2.49612_ID_75596	442	Plasmid
NODE_1906_length_441_cov_1.41192_ID_73764	441	Plasmid
NODE_1907_length_441_cov_1.41969_ID_72366	441	Chromosome
NODE_1908_length_439_cov_1.55729_ID_75598	439	Chromosome
NODE_1909_length_439_cov_1.91667_ID_75600	439	Chromosome
NODE_1910_length_439_cov_1.61198_ID_75602	439	Plasmid
NODE_1911_length_438_cov_1.44125_ID_75604	438	Plasmid
NODE_1912_length_438_cov_2.03916_ID_74040	438	Plasmid
NODE_1913_length_438_cov_3.5953_ID_75606	438	Plasmid
NODE_1914_length_438_cov_2.09138_ID_72014	438	Plasmid
NODE_1915_length_438_cov_2.53003_ID_75608	438	Chromosome
NODE_1916_length_437_cov_1.6466_ID_74106	437	Chromosome
NODE_1917_length_437_cov_2.00262_ID_75610	437	Plasmid
NODE_1918_length_437_cov_1.57068_ID_75612	437	Chromosome
NODE_1919_length_436_cov_1.7664_ID_73130	436	Chromosome
NODE_1920_length_436_cov_1.91601_ID_75614	436	Plasmid
NODE_1921_length_435_cov_1.21053_ID_75616	435	Chromosome
NODE_1922_length_435_cov_1.93684_ID_75618	435	Chromosome
NODE_1923_length_435_cov_2.00789_ID_75620	435	Chromosome
NODE_1924_length_434_cov_3.51979_ID_73064	434	Plasmid
NODE_1925_length_434_cov_1.90765_ID_75622	434	Plasmid
NODE_1926_length_434_cov_2.62797_ID_74320	434	Chromosome
NODE_1927_length_434_cov_2.46702_ID_75624	434	Plasmid
NODE_1928_length_434_cov_2.41425_ID_75626	434	Chromosome
NODE_1929_length_434_cov_2.1372_ID_75628	434	Chromosome
NODE_1930_length_433_cov_1.67725_ID_74696	433	Plasmid
NODE_1931_length_433_cov_1.56085_ID_75630	433	Plasmid
NODE_1932_length_433_cov_2.77513_ID_75632	433	Plasmid
NODE_1933_length_431_cov_1.46809_ID_75634	431	Chromosome
NODE_1934_length_431_cov_1.59043_ID_75636	431	Plasmid
NODE_1935_length_431_cov_1.6117_ID_75638	431	Plasmid
NODE_1936_length_431_cov_2.36968_ID_72672	431	Chromosome
NODE_1937_length_430_cov_2.536_ID_72432	430	Chromosome
NODE_1938_length_429_cov_2.70588_ID_71828	429	Chromosome
NODE_1939_length_428_cov_1.35657_ID_72128	428	Chromosome
NODE_1940_length_428_cov_1.69705_ID_75644	428	Chromosome
NODE_1941_length_427_cov_1.97849_ID_74042	427	Plasmid
NODE_1942_length_427_cov_1.36022_ID_75646	427	Plasmid
NODE_1943_length_427_cov_1.48118_ID_75648	427	Chromosome
NODE_1944_length_426_cov_1.8221_ID_75650	426	Chromosome
NODE_1945_length_425_cov_1.34595_ID_75652	425	Plasmid
NODE_1946_length_425_cov_1.67297_ID_75654	425	Chromosome
NODE_1947_length_424_cov_2.11924_ID_75656	424	Chromosome
NODE_1948_length_424_cov_1.74526_ID_75658	424	Plasmid
NODE_1949_length_423_cov_2.125_ID_75660	423	Chromosome
NODE_1950_length_423_cov_1.33967_ID_75662	423	Chromosome
NODE_1951_length_423_cov_1.95924_ID_75664	423	Chromosome
NODE_1952_length_422_cov_1.88011_ID_75666	422	Chromosome
NODE_1953_length_422_cov_2.37875_ID_73144	422	Chromosome
NODE_1954_length_422_cov_2.20163_ID_75668	422	Chromosome
NODE_1955_length_422_cov_1.26703_ID_75670	422	Chromosome
NODE_1956_length_422_cov_2.50681_ID_75672	422	Chromosome
NODE_1957_length_421_cov_1.75956_ID_71506	421	Plasmid
NODE_1958_length_421_cov_1.31421_ID_75674	421	Plasmid
NODE_1959_length_420_cov_0.980822_ID_75676	420	Plasmid
NODE_1960_length_419_cov_1.39011_ID_75678	419	Plasmid
NODE_1961_length_419_cov_1.01099_ID_75680	419	Chromosome
NODE_1962_length_419_cov_1.75_ID_74578	419	Chromosome
NODE_1963_length_419_cov_2.23901_ID_72818	419	Plasmid
NODE_1964_length_418_cov_1.90083_ID_75682	418	Chromosome
NODE_1965_length_418_cov_2.7741_ID_71944	418	Chromosome
NODE_1966_length_418_cov_2.38017_ID_73006	418	Chromosome
NODE_1967_length_418_cov_20.573_ID_75684	418	Plasmid
NODE_1968_length_418_cov_1.39394_ID_75686	418	Plasmid
NODE_1969_length_417_cov_1.52486_ID_75688	417	Chromosome
NODE_1970_length_417_cov_1.27072_ID_75690	417	Chromosome
NODE_1971_length_416_cov_2.52632_ID_75692	416	Plasmid
NODE_1972_length_415_cov_1.53333_ID_75694	415	Plasmid
NODE_1973_length_414_cov_2.37326_ID_73654	414	Chromosome
NODE_1974_length_414_cov_1.98886_ID_75696	414	Chromosome
NODE_1975_length_414_cov_0.899721_ID_75698	414	Plasmid
NODE_1976_length_413_cov_2.44134_ID_72312	413	Chromosome
NODE_1977_length_412_cov_2.06162_ID_72612	412	Plasmid
NODE_1978_length_411_cov_1.42135_ID_75700	411	Plasmid
NODE_1979_length_411_cov_1.46348_ID_75702	411	Plasmid
NODE_1980_length_411_cov_2.04494_ID_72232	411	Plasmid
NODE_1981_length_411_cov_1.67978_ID_75704	411	Chromosome
NODE_1982_length_408_cov_0.932011_ID_75706	408	Chromosome
NODE_1983_length_407_cov_1.82955_ID_71738	407	Chromosome
NODE_1984_length_407_cov_2.21307_ID_75708	407	Plasmid
NODE_1985_length_407_cov_1.72727_ID_73344	407	Plasmid
NODE_1986_length_406_cov_1.95442_ID_75710	406	Chromosome
NODE_1987_length_405_cov_2.18286_ID_75712	405	Plasmid
NODE_1988_length_404_cov_1.06877_ID_75714	404	Plasmid
NODE_1989_length_403_cov_2.18966_ID_74558	403	Chromosome
NODE_1990_length_403_cov_1.28736_ID_75716	403	Plasmid
NODE_1991_length_403_cov_1.93678_ID_72994	403	Chromosome
NODE_1992_length_403_cov_2.19253_ID_71920	403	Chromosome
NODE_1993_length_403_cov_1.51437_ID_75718	403	Plasmid
NODE_1994_length_402_cov_1.98847_ID_75720	402	Chromosome
NODE_1995_length_402_cov_1.44957_ID_75722	402	Plasmid
NODE_1996_length_402_cov_1.95965_ID_75724	402	Plasmid
NODE_1997_length_402_cov_1.47839_ID_75726	402	Plasmid
NODE_1998_length_401_cov_1.69942_ID_75728	401	Plasmid
NODE_1999_length_401_cov_1.28035_ID_75730	401	Plasmid
NODE_2000_length_400_cov_1.2_ID_75732	400	Chromosome
NODE_2001_length_400_cov_1_ID_75734	400	Chromosome
NODE_2002_length_399_cov_2.5407_ID_75736	399	Plasmid
NODE_2003_length_399_cov_1.98547_ID_74552	399	Chromosome
NODE_2004_length_399_cov_1.97674_ID_75738	399	Plasmid
NODE_2005_length_399_cov_1.89826_ID_74358	399	Chromosome
NODE_2006_length_398_cov_1.74344_ID_75740	398	Chromosome
NODE_2007_length_398_cov_1.76676_ID_75742	398	Chromosome
NODE_2008_length_397_cov_2.52632_ID_75744	397	Chromosome
NODE_2009_length_397_cov_2.76901_ID_71734	397	Plasmid
NODE_2010_length_395_cov_2.16471_ID_72972	395	Plasmid
NODE_2011_length_395_cov_2.1_ID_75746	395	Plasmid
NODE_2012_length_395_cov_2.39412_ID_72222	395	Chromosome
NODE_2013_length_394_cov_2.0354_ID_75748	394	Chromosome
NODE_2014_length_394_cov_1.44248_ID_75750	394	Chromosome
NODE_2015_length_393_cov_1.63314_ID_75752	393	Plasmid
NODE_2016_length_393_cov_2.04142_ID_75754	393	Plasmid
NODE_2017_length_393_cov_15.7426_ID_75756	393	Plasmid
NODE_2018_length_392_cov_1.2997_ID_75758	392	Chromosome
NODE_2019_length_390_cov_1.78507_ID_75760	390	Plasmid
NODE_2020_length_388_cov_1.94895_ID_75762	388	Chromosome
NODE_2021_length_388_cov_1.94595_ID_75764	388	Plasmid
NODE_2022_length_387_cov_1.91265_ID_75766	387	Chromosome
NODE_2023_length_386_cov_1.25076_ID_74092	386	Plasmid
NODE_2024_length_386_cov_1.24471_ID_75768	386	Plasmid
NODE_2025_length_386_cov_1.62538_ID_75770	386	Chromosome
NODE_2026_length_386_cov_1.50755_ID_73496	386	Chromosome
NODE_2027_length_385_cov_1.60909_ID_75772	385	Plasmid
NODE_2028_length_384_cov_1.25836_ID_75774	384	Chromosome
NODE_2029_length_384_cov_1.53799_ID_75776	384	Plasmid
NODE_2030_length_384_cov_1.95441_ID_72664	384	Plasmid
NODE_2031_length_384_cov_2.231_ID_75778	384	Chromosome
NODE_2032_length_383_cov_1.96341_ID_73564	383	Chromosome
NODE_2033_length_383_cov_1.92683_ID_75780	383	Chromosome
NODE_2034_length_383_cov_2.125_ID_75782	383	Plasmid
NODE_2035_length_382_cov_1.96942_ID_75784	382	Plasmid
NODE_2036_length_382_cov_2.14373_ID_73054	382	Plasmid
NODE_2037_length_381_cov_2.68098_ID_75786	381	Chromosome
NODE_2038_length_381_cov_1.69325_ID_75788	381	Plasmid
NODE_2039_length_381_cov_1.23926_ID_74442	381	Chromosome
NODE_2040_length_380_cov_2.40615_ID_74674	380	Chromosome
NODE_2041_length_380_cov_2.97231_ID_74604	380	Chromosome
NODE_2042_length_380_cov_1.54154_ID_75790	380	Plasmid
NODE_2043_length_380_cov_1.54154_ID_75792	380	Chromosome
NODE_2044_length_379_cov_1.56173_ID_75794	379	Plasmid
NODE_2045_length_379_cov_1.27778_ID_75796	379	Plasmid
NODE_2046_length_379_cov_1.98765_ID_72746	379	Chromosome
NODE_2047_length_379_cov_1.91975_ID_75798	379	Chromosome
NODE_2048_length_379_cov_1.72531_ID_73326	379	Chromosome
NODE_2049_length_379_cov_1.97222_ID_75800	379	Chromosome
NODE_2050_length_378_cov_1.99381_ID_75802	378	Chromosome
NODE_2051_length_378_cov_1.99381_ID_75804	378	Plasmid
NODE_2052_length_378_cov_1.49845_ID_74618	378	Chromosome
NODE_2053_length_378_cov_2.29102_ID_75806	378	Plasmid
NODE_2054_length_376_cov_1.43302_ID_75808	376	Chromosome
NODE_2055_length_375_cov_1.86875_ID_75810	375	Chromosome
NODE_2056_length_375_cov_1.41562_ID_75812	375	Plasmid
NODE_2057_length_375_cov_1.275_ID_75814	375	Plasmid
NODE_2058_length_375_cov_1.825_ID_75816	375	Plasmid
NODE_2059_length_375_cov_1.54688_ID_72224	375	Chromosome
NODE_2060_length_375_cov_101.544_ID_75818	375	Plasmid
NODE_2061_length_374_cov_2.3511_ID_72338	374	Plasmid
NODE_2062_length_374_cov_1.98746_ID_75820	374	Plasmid
NODE_2063_length_373_cov_2.21069_ID_75822	373	Plasmid
NODE_2064_length_373_cov_19.1478_ID_75824	373	Chromosome
NODE_2065_length_372_cov_1.66246_ID_74592	372	Plasmid
NODE_2066_length_372_cov_2.3817_ID_75826	372	Chromosome
NODE_2067_length_371_cov_1.60127_ID_73330	371	Plasmid
NODE_2068_length_370_cov_1.16825_ID_75828	370	Chromosome
NODE_2069_length_370_cov_2.62857_ID_75830	370	Chromosome
NODE_2070_length_370_cov_0.730159_ID_75832	370	Chromosome
NODE_2071_length_370_cov_1.70476_ID_75834	370	Chromosome
NODE_2072_length_370_cov_2.20317_ID_75836	370	Chromosome
NODE_2073_length_370_cov_2.15873_ID_73628	370	Chromosome
NODE_2074_length_369_cov_2.34395_ID_72462	369	Chromosome
NODE_2075_length_369_cov_1.5_ID_75838	369	Chromosome
NODE_2076_length_368_cov_1.91054_ID_75840	368	Chromosome
NODE_2077_length_368_cov_1.32268_ID_75842	368	Plasmid
NODE_2078_length_368_cov_1.32268_ID_75844	368	Chromosome
NODE_2079_length_368_cov_2.39297_ID_74878	368	Chromosome
NODE_2080_length_368_cov_1.73802_ID_75846	368	Chromosome
NODE_2081_length_368_cov_2.89137_ID_73858	368	Chromosome
NODE_2082_length_367_cov_1.62179_ID_75848	367	Plasmid
NODE_2083_length_366_cov_1.52733_ID_75850	366	Plasmid
NODE_2084_length_366_cov_2.22186_ID_75852	366	Plasmid
NODE_2085_length_365_cov_3.11613_ID_75854	365	Chromosome
NODE_2086_length_365_cov_1.48387_ID_75856	365	Chromosome
NODE_2087_length_365_cov_1.63226_ID_75858	365	Plasmid
